trip_duration,start_date,end_date,start_station_id,end_station_id,bike_id,member_type,location_id
953,2019-01-01 10:31:34.4910,2019-01-01 10:47:27.9510,68,36,3329,Subscriber,3
1142,2019-01-01 10:31:55.9630,2019-01-01 10:50:58.9210,66,87,3981,Subscriber,3
1555,2019-01-01 10:31:57.0810,2019-01-01 10:57:52.2420,296,146,458,Subscriber,3
578,2019-01-01 10:34:22.0630,2019-01-01 10:44:00.4130,190,157,3782,Subscriber,3
182,2019-01-01 10:35:27.1720,2019-01-01 10:38:29.6050,80,67,3894,Subscriber,3
446,2019-01-01 10:37:08.2440,2019-01-01 10:44:35.2390,90,80,2419,Subscriber,3
997,2019-01-01 10:37:13.3640,2019-01-01 10:53:51.2330,189,81,3861,Subscriber,3
2379,2019-01-01 10:37:19.1870,2019-01-01 11:16:58.8180,43,85,2064,Subscriber,3
2668,2019-01-01 10:38:17.9480,2019-01-01 11:22:46.3410,10,10,3870,Subscriber,3
285,2019-01-01 10:38:54.3840,2019-01-01 10:43:40.3120,179,80,4169,Subscriber,3
2035,2019-01-01 10:39:10.2420,2019-01-01 11:13:06.2160,365,75,2324,Subscriber,3
417,2019-01-01 10:39:15.7530,2019-01-01 10:46:13.1250,81,39,4395,Subscriber,3
2395,2019-01-01 10:39:53.1100,2019-01-01 11:19:48.7730,188,188,3945,Customer,3
1282,2019-01-01 10:40:37.2670,2019-01-01 11:02:00.1620,185,39,2761,Subscriber,3
1562,2019-01-01 10:41:15.2840,2019-01-01 11:07:18.1720,20,58,3452,Subscriber,3
228,2019-01-01 10:41:57.4120,2019-01-01 10:45:45.6850,4,36,3979,Subscriber,3
189,2019-01-01 10:44:01.3040,2019-01-01 10:47:11.1600,80,67,3984,Subscriber,3
176,2019-01-01 10:44:58.7910,2019-01-01 10:47:54.9430,195,90,4082,Subscriber,3
787,2019-01-01 10:45:00.8800,2019-01-01 10:58:08.5390,342,67,3983,Subscriber,3
143,2019-01-01 10:45:15.9920,2019-01-01 10:47:39.7450,195,90,2183,Subscriber,3
811,2019-01-01 10:45:16.3150,2019-01-01 10:58:47.5680,195,95,4501,Subscriber,3
2121,2019-01-01 10:46:26.7940,2019-01-01 11:21:48.3250,39,145,2523,Subscriber,3
451,2019-01-01 10:46:59.6250,2019-01-01 10:54:31.2140,87,108,4168,Subscriber,3
580,2019-01-01 10:47:06.7710,2019-01-01 10:56:47.5840,222,222,4517,Subscriber,3
4172,2019-01-01 10:48:01.5750,2019-01-01 11:57:33.7200,221,182,2449,Customer,3
4161,2019-01-01 10:48:27.6110,2019-01-01 11:57:49.2140,221,182,2126,Customer,3
1549,2019-01-01 10:49:33.6790,2019-01-01 11:15:22.9710,12,51,2647,Subscriber,3
653,2019-01-01 10:49:57.8120,2019-01-01 11:00:51.1020,90,80,4144,Subscriber,3
227,2019-01-01 10:50:17.2100,2019-01-01 10:54:04.6590,67,178,2181,Subscriber,3
3935,2019-01-01 10:50:44.5910,2019-01-01 11:56:20.3330,221,182,3020,Customer,3
3822,2019-01-01 10:52:27.2380,2019-01-01 11:56:09.9050,221,182,3515,Customer,3
231,2019-01-01 10:52:34.5240,2019-01-01 10:56:25.9510,58,370,1656,Subscriber,3
177,2019-01-01 10:52:57.4770,2019-01-01 10:55:55.0590,80,67,2419,Subscriber,3
354,2019-01-01 10:54:05.2380,2019-01-01 11:00:00.0510,43,157,3187,Customer,3
347,2019-01-01 10:54:22.9670,2019-01-01 11:00:10.1630,43,157,2815,Customer,3
