station_id,station_name,latitude,longitude,location_id
7480,Neil McLellan Park,43.65143,-79.47779,1
7481,Westmount Ave / St Clair Ave W - SMART,43.67851,-79.44215,1
7482,Danforth Ave / Sibley Ave,43.690111,-79.292634,1
7483,Southwood Dr / Kingston Rd - SMART,43.678685,-79.297974,1
7484,Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162,1
7485,Blythwood Rd / Yonge St - SMART,43.716652,-79.399993,1
7486,Gerrard St E / Ted Reeve Dr,43.684261,-79.299332,1
7487,Eastwood Rd / Woodbine Ave - SMART,43.676216,-79.309395,1
7488,Summerhill Ave / Maclennan Ave,43.685924,-79.376304,1
7489,Sumach St  / Queen St E,43.656638,-79.358749,1
7491,D'Arcy St / Spadina Ave - SMART,43.654074,-79.398115,1
7492,Lake Shore Blvd E / Cherry St,43.6482995,-79.3552533,1
7493,Sackville St / Eastern Ave - SMART,43.653809,-79.3595,1
7494,Davenport Rd / McAlpine St - SMART,43.673768,-79.391253,1
7496,Sunnyside Ave / The Queensway - SMART,43.6397,-79.44865,1
7497,128 Sterling Ave - SMART,43.654004,-79.444792,1
7501,Humberside Grounds - SMART,43.65917,-79.46997,1
7502,University Ave / College St (East),43.65995,-79.38964,1
7503,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,1
7504,Gerrard St E / Victoria Park Ave,43.686962,-79.286864,1
7505,Ontario St / Adelaide St E -SMART,43.652458,-79.366433,1
7506,Berkeley St / Adelaide St E - SMART,43.653359,-79.365023,1
7508,Berkeley St / Dundas St E - SMART,43.658816,-79.367318,1
7509,Ontario St / King St E,43.651814,-79.366194,1
7510,Princes Gate / Nunavut Dr,43.6334636,-79.4143057,1
7514,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,1
7515,Amos Waites Park,43.613606,-79.4883535,1
7516,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,1
7517,Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,1
7518,Lake Shore Blvd W / Colborne Lodge Dr - SMART,43.63771,-79.458173,1
7519,Sheridan Ave / Dundas St W,43.650365,-79.4338668,1
7520,St Clarens Ave / Shirley Ave,43.6486599,-79.4376413,1
7521,Emerson Ave / Bloor St W - SMART,43.65904,-79.44088,1
7522,Wallace Ave / Pauline Ave - SMART,43.6632257,-79.4397052,1
7523,Lynn Williams St / East Liberty St,43.638925,-79.4168659,1
7524,Lisgar Park,43.6423847,-79.4240277,1
7525,Fennings St / Queen St W - SMART,43.643945,-79.421189,1
7526,Bartlett Parkette - SMART,43.6702236,-79.4360232,1
7527,Joseph J Piccininni Community Centre,43.675648,-79.4527619,1
7528,Spadina Rd / Austin Terrace - SMART,43.67883,-79.408723,1
7529,Symington Ave / Davenport Rd - SMART,43.6704403,-79.45328549999999,1
7530,Sherbourne St N / Elm Ave,43.6752732,-79.3778458,1
7531,541 Huron St - SMART,43.670206,-79.402643,1
7533,Housey St / Dan Leckie Way,43.6380413,-79.39783469999999,1
7534,Walnut Ave / Queen St W,43.645469,-79.411084,1
7535,Wolsley St / Palmerston Ave - SMART,43.647497,-79.406691,1
7536,Palmerston Ave / Dundas St W - SMART,43.651603,-79.408346,1
7537,Euclid Ave / Herrick St - SMART,43.661559,-79.413845,1
7538,Vaughan Rd /Wychwood Ave,43.6882821,-79.4253856,1
7539,Davisville Ave / Pailton Cres,43.69933,-79.39199,1
7540,Alvin Ave / St Clair Ave E - SMART,43.68871,-79.39264,1
7541,Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528,1
7542,Queen St W / John St,43.650077,-79.391291,1
7543,Nassau St / Bellevue Ave,43.6550458,-79.4034475,1
7544,Foster Pl / Elizabeth St - SMART,43.654565,-79.384679,1
7545,Baldwin St / Henry St - SMART,43.6560758,-79.393259,1
7546,Ross St / Cecil St - SMART,43.6568254,-79.3966159,1
7547,Orde St / McCaul St - SMART,43.6580442,-79.3927404,1
7548,St Joseph St / Bay St - SMART,43.6657049,-79.3873183,1
7549,439 Sherbourne St - SMART,43.666051,-79.374161,1
7551,The Esplanade / Hahn Pl - SMART,43.649709,-79.364184,1
7552,Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999,1
7553,Lake Shore Blvd W / Twenty Fourth St,43.597082,-79.522768,1
7554,Humber College,43.5961692,-79.5160575,1
7555,Royal York Rd / Mimico Ave,43.612063,-79.496573,1
7556,Windsor St / Newcastle St,43.6171635,-79.4971065,1
7557,The Queensway / High St,43.630874,-79.482407,1
7558,Berry Rd / Bell Manor Dr,43.63732,-79.489083,1
7559,Swansea Community Centre,43.6438036,-79.4770327,1
7560,Glenwood Ave / Runnymede Rd,43.656845,-79.478479,1
7561,Annette St / Jane St,43.658574,-79.487246,1
7562,Priscilla  Ave / Dundas St W,43.664665,-79.489385,1
7563,St Clair Ave W / Castleton Ave,43.668496,-79.485426,1
7564,Durie St / Dundas St W,43.665523,-79.484892,1
7565,St Clair Ave W / Gunns Rd,43.672079,-79.470171,1
7566,Weston Rd / St Clair Ave W,43.673019,-79.467994,1
7567,Weston Lions Park,43.698841,-79.519472,1
7568,Jameson Ave / Queen St W,43.63985,-79.43703,1
7569,Toronto Inukshuk Park,43.6323994,-79.40978179999999,1
7570,Carlaw Ave / Dundas St E,43.665076,-79.341509,1
7571,Highfield Rd / Gerrard St E,43.671771,-79.324961,1
7572,Cosburn Ave / Durant Ave,43.6935477,-79.3301658,1
7573,Torrens Ave / Broadview Ave,43.690375,-79.3549427,1
7575,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001,1
7576,Front St E / Bayview Avenue,43.6535,-79.354068,1
7577,Oak St / Sumach St,43.6617908,-79.361515,1
7578,Oak St / Parliament St,43.66081,-79.366238,1
7579,Glebe Rd W / Yonge St,43.7005976,-79.397345,1
7580,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,1
7581,High Park Ave / Dundas St W,43.6653032,-79.4701178,1
7582,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028,1
7583,Eglinton Ave W / Scarlett Rd,43.6834703,-79.5108942,1
7584,The Pond Rd / Sentinel Rd,43.7696262,-79.5025943,1
7585,Sentinel Rd / Finch Hydro Corridor,43.7641485,-79.5012809,1
7586,Finch West Subway Station,43.76521,-79.491281,1
7587,Dufferin St / Finch Hydro Recreational Trail,43.7724019,-79.4675395,1
7588,G Ross Lord Park,43.7781116,-79.467963,1
7589,Torresdale Ave / Antibes Dr,43.77953,-79.45233,1
7590,Esther Shiner Stadium,43.7774374,-79.4447096,1
7591,Elwood Blvd / Avenue Rd,43.707049,-79.40966,1
7593,Roehampton St / Bayview Ave - SMART,43.711751,-79.378615,1
7594,Fleming Cres / Bayview Ave,43.707045,-79.375437,1
7595,Moore Park,43.693256,-79.383238,1
7596,Langford Ave / Danforth Ave - SMART,43.6800218,-79.3405681,1
7597,Yonge St / Golfdale Rd,43.732016,-79.403637,1
7598,Teddington Park Ave,43.732975,-79.40401,1
7599,Richmond St W / York St,43.650745,-79.383633,1
7600,Russell St / Huron St - SMART,43.660274,-79.398049,1
7601,Brick Works,43.683884,-79.36647,1
7602,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,1
7603,O'Connor Dr / Curity Ave,43.707582,-79.311439,1
7604,St Columba Pl / St Clair Ave E,43.70567,-79.310554,1
7605,Lumsden Ave / Eastdale Ave,43.695487,-79.301755,1
7606,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,1
7607,Fairmount Park,43.6765897,-79.3163022,1
7608,Wilket Creek Park,43.720645,-79.355474,1
7609,Sunnybrook Park,43.720233,-79.362092,1
7610,Kingston Rd / Beech Ave,43.680095,-79.291714,1
7611,Victoria Park Ave / Danforth Ave - SMART,43.691468,-79.288619,1
7612,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,1
7613,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,1
7614,Morningside Park (Highland Creek Trail),43.779353,-79.193023,1
7615,Colonel Danforth Park,43.7777114,-79.1659711,1
7616,Waterfront Trail (Rouge Hill),43.778015,-79.131911,1
7617,Starspray Ave / Lawrence Ave E,43.788319,-79.123505,1
7618,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,1
7619,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,1
7620,Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,1
7621,Long Branch GO Station,43.591561,-79.545827,1
7622,Marie Curtis Park,43.5880774,-79.5432067,1
7623,Royal York Rd / Lake Shore Blvd W,43.6029904,-79.4926867,1
7624,Guildwood GO Station (South),43.754978,-79.1971289,1
7625,Guildwood GO Station (North),43.755344,-79.1974169,1
7626,Rouge Hill GO Station,43.7805505,-79.1301203,1
7627,Shaw St / Essex St - SMART,43.667076,-79.425116,1
7629,Lundy Ave / Etienne Brule Park,43.6625395,-79.5030161,1
7630,Twelfth St / Thirteenth St,43.6002896,-79.5108692,1
7631,Florence Gell Park,43.6615467,-79.498398,1
7632,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305,1
7633,Noble St / Queen St W,43.6424558,-79.4296346,1
7634,University Ave / Gerrard St W (West Side),43.6578449,-79.3899265,1
7635,Runnymede Rd / Annette St,43.6596299,-79.4799176,1
7636,Bloor St W / Riverside Ave,43.6475708,-79.4873058,1
7637,Judson St / Royal York,43.6162721,-79.4990363,1
7639,Riverview Gardens,43.64900249999999,-79.486355,1
7640,Spadina Rd / St.Clair Ave West,43.6842741,-79.4100625,1
7641,Annette St / Dundas W,43.6641174,-79.4588522,1
7642,Yonge St / St Clair Ave,43.68850459999999,-79.3940052,1
7643,Oriole Pkwy / Kilbarry Rd,43.6954486,-79.4026176,1
7644,East Lynn Ave / Danforth Ave,43.6850809,-79.3149901,1
7645,University of Toronto Scarborough,43.7842419,-79.1849889,1
7646,University Ave / Richmond St W,43.6503935,-79.3860211,1
7647,Elm St/ University Ave (East),43.65637299999999,-79.38781039999999,1
7648,Rosedale Station,43.67697949999999,-79.38886389999999,1
7649,Greenwood Subway Station,43.6825806,-79.3302954,1
7650,St Clair W Subway - Heath Entrance,43.686339,-79.4152162,1
7651,Bloor St W / Gladstone Ave - SMART,43.65997369999999,-79.43390540000001,1
7653,Bloor St W / Indian Rd,43.6555257,-79.45738940000001,1
7654,Bloor St W / Pacific Ave - SMART,43.65412449999999,-79.4636388,1
7655,Danforth Ave / Dewhurst Blvd,43.680207,-79.339243,1
7656,Bloor St W / Brock Ave,43.6589882,-79.438715,1
7657,1 Market St - SMART,43.6469928,-79.3706665,1
7658,Holland Park Ave / Oakwood Ave,43.6862918,-79.4382408,1
7659,Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999,1
7660,285 Victoria St,43.656633,-79.379625,1
7662,Beaty Ave / Queen St W,43.6393107,-79.4408141,1
7663,Kilgour Rd / Rumsey Rd,43.718039,-79.371914,1
7664,Sunnybrook Health Center - L Wing,43.72268,-79.37644,1
7665,Sunnybrook Health Centre - S Wing,43.7206694,-79.3775527,1
0001,10th & Cambie,49.262487,-123.114397,2
0002,Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,2
0004,Yaletown-Roundhouse Station,49.274566,-123.121817,2
0005,Dunsmuir & Beatty,49.279764,-123.110154,2
0006,Olympic Village Station,49.266314,-123.116011,2
0007,12th & Yukon (City Hall),49.260599,-123.113504,2
0008,8th & Ash,49.264215,-123.117772,2
0009,Spyglass & Seawall,49.270877,-123.115103,2
0010,Stamps Landing,49.26893,-123.11813,2
0011,Ontario & Seawall,49.271721,-123.104207,2
0012,Dunsmuir & Richards,49.282214,-123.114101,2
0014,Canada Place,49.287214,-123.11287,2
0015,Granville & Georgia,49.282409,-123.118541,2
0016,Pender & Burrard,49.287097,-123.118551,2
0017,Marinaside & Davie,49.273471,-123.118016,2
0019,Robson & Hornby,49.282758,-123.122092,2
0021,Cordova & Granville,49.286042,-123.113176,2
0024,Hornby & Pender,49.28602,-123.116624,2
0025,Homer & Robson (Vancouver Public Library),49.279739,-123.116251,2
0026,Beatty & Robson,49.277483,-123.114279,2
0027,Beatty & Nelson,49.275679,-123.116963,2
0028,Davie & Beach,49.287528,-123.142139,2
0030,Abbott & Cordova,49.282759,-123.106955,2
0031,Morton & Denman,49.28803,-123.142135,2
0032,Comox & Denman,49.288444,-123.139203,2
0033,Robson & Denman,49.291285,-123.13526,2
0034,Cordova & Bute,49.289124,-123.12196,2
0035,Coal Harbour Community Centre,49.290419,-123.12581,2
0036,Bute & Robson,49.285836,-123.127265,2
0037,Hornby & Nelson,49.28062,-123.12482,2
0039,Helmcken & Burrard,49.279938,-123.127478,2
0040,Cardero & Pendrell,49.285876,-123.137728,2
0041,Cardero & Robson,49.289581,-123.132184,2
0044,Pacific & Richards,49.273663,-123.127075,2
0045,Beach & Hornby,49.275295,-123.132585,2
0047,Chilco & Beach,49.28972,-123.144028,2
0048,Comox & Broughton,49.285253,-123.134356,2
0050,Bute & Comox,49.283343,-123.131099,2
0052,Cambie & Water,49.284605,-123.108662,2
0053,Keefer & Abbott,49.279821,-123.10802,2
0054,Expo & Carrall,49.278004,-123.105664,2
0055,Keefer & Columbia,49.279342,-123.101822,2
0057,Marinaside & Cooperage,49.273833,-123.114373,2
0058,Homer & Smithe,49.278283,-123.118612,2
0060,Bidwell & Burnaby,49.28526,-123.141809,2
0063,Robson & Granville,49.281506,-123.120101,2
0064,Expo & Smithe,49.276115,-123.114496,2
0065,Cypress & Cornwall,49.272827,-123.147744,2
0066,Anderson & 2nd,49.269361,-123.13782,2
0068,Cypress & Broadway,49.263507,-123.148097,2
0069,7th & Granville,49.2653,-123.13811,2
0070,10th & Granville,49.262598,-123.138921,2
0071,14th & Granville,49.25894,-123.139272,2
0072,14th & Cambie,49.258763,-123.115392,2
0073,Ontario & 5th,49.266724,-123.104824,2
0074,10th & Main,49.262141,-123.101961,2
0076,Cypress & 4th,49.268269,-123.147885,2
0077,Vanier Park,49.275717,-123.142564,2
0078,Nelson & Mainland,49.276436,-123.11877,2
0079,Nelson & Richards,49.277844,-123.120942,2
0080,Laurel & Broadway,49.263088,-123.12415,2
0081,7th & Heather,49.265089,-123.119425,2
0082,Richards & Davie - TEMP REMOVED,49.276153,-123.123889,2
0083,Aquatic Centre,49.27821,-123.136972,2
0084,Sunset Beach West,49.281405,-123.139901,2
0087,Broughton & Burnaby,49.28329,-123.137034,2
0088,Harwood & Bute,49.28026,-123.135244,2
0089,Burrard & Drake,49.27808,-123.130557,2
0092,Chilco & Barclay,49.291909,-123.140713,2
0093,Chilco & Robson,49.293257,-123.138563,2
0096,Nicola & Robson,49.288011,-123.132006,2
0098,Carrall & Hastings,49.28117,-123.104419,2
0099,Vancouver Art Gallery - North Plaza,49.283227,-123.120523,2
0101,Stanley Park - Vancouver Aquarium,49.299292,-123.130281,2
0102,Stanley Park - Second Beach North,49.29534,-123.150433,2
0103,Stanley Park - Third Beach Parking Lot,49.302577,-123.155616,2
0104,Stanley Park - Second Beach South,49.294318,-123.148808,2
0105,Stanley Park - Totem Poles,49.298657,-123.121176,2
0106,Heather & 14th,49.259183,-123.120126,2
0107,8th & Ontario,49.263837,-123.105173,2
0108,1st & Chestnut,49.270721,-123.146175,2
0109,7th & Arbutus,49.265605,-123.152566,2
0110,5th & Arbutus,49.267222,-123.153157,2
0112,10th & Oak,49.262255,-123.126217,2
0113,Arbutus & 16th,49.257654,-123.153212,2
0114,Cypress & 14th,49.25919,-123.148268,2
0115,Cypress & 16th,49.25741,-123.148531,2
0119,3rd & Quebec,49.268216,-123.103168,2
0123,Georgia & Thurlow,49.285953,-123.124066,2
0124,Richards & Cordova,49.284554,-123.111031,2
0125,Hamilton & Robson,49.279611,-123.115056,2
0126,Thurlow & Pendrell,49.280881,-123.130672,2
0129,Richards & Robson - TEMP REMOVED,49.280216,-123.117639,2
0130,Heather & 16th,49.256845,-123.120071,2
0132,14th & Ontario,49.25849,-123.104799,2
0133,Ontario & 16th,49.256825,-123.105234,2
0134,14th & Main,49.258425,-123.100792,2
0136,David Lam Park - West,49.270905,-123.126006,2
0137,Beach & Seymour,49.273568,-123.129935,2
0138,Richards & Helmcken,49.277141,-123.122589,2
0139,Burrard & 4th,49.267859,-123.145782,2
0140,Burrard & 7th,49.265336,-123.145823,2
0143,South False Creek Seawall,49.267628,-123.127698,2
0147,Chestnut & McNicoll,49.275938,-123.145939,2
0148,Creekside Park North,49.2756,-123.102661,2
0150,Alexander & Main,49.284157,-123.099917,2
0152,Arbutus Greenway & 14th,49.258924,-123.152591,2
0153,Arbutus Greenway & Fir,49.266774,-123.141135,2
0154,Kitsilano Beach Park,49.273355,-123.154493,2
0155,Arbutus & McNicoll,49.276144,-123.151272,2
0159,Vine & 4th,49.268339,-123.157443,2
0161,Alexander & Dunlevy,49.284062,-123.095097,2
0165,Columbia & 4th - TEMP REMOVED,49.26712,-123.10937,2
0166,Alder & 11th,49.261742,-123.13148,2
0167,Cordova & Columbia,49.282266,-123.102165,2
0170,8th & Yukon,49.263962,-123.112621,2
0171,5th & Yukon,49.26667,-123.112414,2
0172,10th & Columbia,49.262206,-123.109091,2
0173,1st & Columbia,49.270218,-123.109189,2
0174,1st & Manitoba,49.27023,-123.10651,2
0176,10th & Ontario,49.262062,-123.104656,2
0177,Quebec & 1st,49.27033,-123.10275,2
0179,11th & Kingsway,49.261122,-123.097571,2
0180,Columbia & 14th,49.258902,-123.109596,2
0186,10th & Kingsway,49.261973,-123.09725,2
0187,Bute & Davie,49.282224,-123.132778,2
0190,Melville & Bute,49.287782,-123.12395,2
0191,7th & Laurel,49.265071,-123.123864,2
0192,7th &  Alder,49.265198,-123.131043,2
0193,Science World,49.273691,-123.102232,2
0196,Drake & Hornby,49.277213,-123.129625,2
0197,1st & Scotia,49.2685027,-123.0975014,2
0198,5th & Main,49.266456,-123.100324,2
0199,Georgia & Main,49.278529,-123.100017,2
0201,Shaw Tower,49.288682,-123.11818,2
0202,14th & Oak,49.258761,-123.127071,2
0203,Pine & 14th,49.258864,-123.14353,2
0204,York & Yew,49.271741,-123.155421,2
0205,Pine & 10th,49.262822,-123.14338,2
0206,8th & Scotia,49.263635,-123.099236,2
0207,Alberni & Jervis,49.28763,-123.127245,2
0208,Arbutus Greenway & Broadway,49.263649,-123.152421,2
0209,Stanley Park - Information Booth,49.297933,-123.130758,2
0211,14th & Alder,49.258819,-123.131317,2
0212,Union & Dunlevy,49.277595,-123.09583,2
0213,Pender & Gore,49.280284,-123.097052,2
0215,Princess & Union,49.277615,-123.091654,2
0217,Smithe & Burrard,49.283325,-123.125249,2
0218,Carrall & Seawall,49.276294,-123.106534,2
0219,Hawks & Union,49.277333,-123.087359,2
0221,Glen & Union,49.277469,-123.081315,2
0222,Adanac & McLean,49.277665,-123.073653,2
0223,Commercial & Adanac,49.277436,-123.070427,2
0224,Pender & Commercial,49.280332,-123.070068,2
0225,McLean & Pender,49.280205,-123.074174,2
0227,Campbell & Hastings,49.280852,-123.084746,2
0228,Keefer & Hawks,49.279235,-123.087528,2
0229,Keefer & Princess,49.279369,-123.091241,2
0230,Alexander & Railway,49.283992,-123.091206,2
0231,Napier & Commercial,49.274881,-123.069323,2
0232,Britannia Parking Lot,49.275882,-123.071865,2
0233,Thornton & National,49.273777,-123.092723,2
0234,Station & National,49.274249,-123.098481,2
0235,Charles & Commercial,49.273103,-123.069892,2
0236,Keith & 6th,49.265005,-123.079481,2
0237,Glen & 6th,49.265024,-123.08127,2
0238,Thornton & 1st,49.267553,-123.094616,2
0239,Grant & Commercial,49.271377,-123.069416,2
0240,2nd & Commercial,49.268616,-123.069908,2
0241,4th & Commercial,49.266969,-123.069936,2
0242,8th & Commercial,49.263242,-123.070521,2
0244,10th & Commercial,49.261403,-123.070102,2
0245,Woodland & 10th,49.261263,-123.073707,2
0246,Glen & Broadway,49.262242,-123.081459,2
0248,St George & Broadway,49.262321,-123.09306,2
0249,7th & Woodland,49.264251,-123.073853,2
0250,Woodland & 4th,49.266751,-123.073501,2
0252,Woodland & Graveley,49.270684,-123.073562,2
0253,Charles & Woodland,49.2731,-123.0732,2
0254,Grandview Bike Lane & Commercial,49.264083,-123.070611,2
0255,18th & Main,49.254667,-123.101389,2
0256,Prince Edward & 16th,49.256694,-123.096579,2
0257,Prince Edward & 14th,49.258352,-123.096337,2
0258,13th & St George,49.258817,-123.092797,2
0260,10th & Fraser,49.26151,-123.089413,2
0261,8th & Fraser,49.263382,-123.088837,2
0262,8th & Prince Edward,49.263518,-123.09568,2
0265,St Catherines & 10th,49.261353,-123.085333,2
0266,St Catherines & 7th,49.264466,-123.085183,2
0272,Pender & Victoria,49.280197,-123.065859,2
0273,Victoria & 4th,49.266725,-123.065925,2
0274,Victoria & 10th,49.261188,-123.066009,2
0278,15th & Victoria (Trout Lake),49.256857,-123.065646,2
0280,Triumph & Victoria,49.283986,-123.065264,2
0281,Windsor & 14th,49.257985,-123.083366,2
0282,14th & Fraser,49.257939,-123.089531,2
0283,15th & Knight,49.256496,-123.075426,2
0285,Commercial & Pandora,49.283236,-123.070443,2
0287,Carolina & Great Northern Way,49.267266,-123.090786,2
0297,6th & Prince Edward,49.265242,-123.095577,2
0298,6th & Carolina,49.265213,-123.090785,2
0300,Bute & Barclay,49.284893,-123.128685,2
3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,42.34011512249236,-71.10061883926392,3
4,Tremont St at E Berkeley St,42.345392,-71.069616,3
5,Northeastern University - North Parking Lot,42.341814,-71.090179,3
6,Cambridge St at Joy St,42.36125721646537,-71.06528744101524,3
7,Fan Pier,42.3533905070523,-71.04457139968872,3
8,Union Square - Brighton Ave at Cambridge St,42.353334,-71.137313,3
9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,3
10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,3
11,Longwood Ave at Binney St,42.338629,-71.1065,3
12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,3
13,Boston Medical Center - E Concord St at Harrison Ave,42.33639915372498,-71.07306711393903,3
14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,3
15,Brighton Mills - 370 Western Ave,42.3615457081725,-71.13776206970215,3
16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,3
17,Soldiers Field Park - 111 Western Ave,42.364263440638524,-71.1182756971175,3
19,Park Dr at Buswell St,42.347241,-71.105301,3
20,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,3
21,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,3
22,South Station - 700 Atlantic Ave,42.352175,-71.055547,3
23,Boston City Hall - 28 State St,42.35892,-71.057629,3
24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,3
25,South End Library - Tremont St at W Newton St,42.341332,-71.076847,3
26,Washington St at Waltham St,42.341574718737476,-71.06890439987183,3
27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,3
29,Innovation Lab - 125 Western Ave at Batten Way,42.36314498882458,-71.12298574307715,3
30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,3
31,Seaport Hotel - Congress St at Seaport Ln,42.34881026188269,-71.04167744055303,3
32,Landmark Center - Brookline Ave at Park Dr,42.343690557197476,-71.10235286881107,3
33,Kenmore Square,42.348706,-71.097009,3
35,Arch St at Franklin St,42.355335019412564,-71.0582291708306,3
36,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,3
37,New Balance - 20 Guest St,42.35732921867706,-71.14673539996147,3
39,Washington St at Rutland St,42.338514601785995,-71.07404083013535,3
40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,3
41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,3
43,Rowes Wharf at Atlantic Ave,42.357143,-71.050699,3
44,Congress St at Boston City Hall,42.36041774637169,-71.05752243543975,3
46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,3
47,Cross St at Hanover St,42.362811,-71.056067,3
48,Post Office Square,42.35585435522005,-71.05459745998814,3
49,Stuart St at Charles St,42.351146,-71.066289,3
50,Boylston St at Berkeley St,42.3511419825475,-71.07329249382019,3
51,Washington St at Lenox St,42.3350989929096,-71.07903778553009,3
52,Newbury St at Hereford St,42.348717,-71.085954,3
53,Beacon St at Massachusetts Ave,42.35082680669095,-71.0898108780384,3
54,Tremont St at West St,42.354979,-71.063348,3
55,Boylston St at Massachusetts Ave,42.34740620525209,-71.08678414955648,3
56,Dudley Square - Bolling Building,42.329842993518085,-71.08386572459494,3
57,Massachusetts Ave at Columbus Ave,42.33949453726166,-71.0802078062261,3
58,Mugar Way at Beacon St,42.355536284897084,-71.07286870479584,3
59,Chinatown Gate Plaza,42.351356,-71.059367,3
60,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152,3
61,Boylston St at Fairfield St,42.348762,-71.082383,3
63,Dorchester Ave at Gillette Park,42.344040510016356,-71.05737626552582,3
64,Congress St at Sleeper St,42.351004495946704,-71.04930013418198,3
65,Boston Convention and Exhibition Center - Summer St at West Side Dr,42.347763454147454,-71.0453599691391,3
66,Commonwealth Ave at Griggs St,42.34922469338298,-71.13275302578586,3
67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,3
68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3
69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,3
70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,3
71,Conway Park - Somerville Avenue,42.383405,-71.107593,3
72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,3
73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,3
74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,3
75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,3
76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,3
77,Somerville City Hall,42.386844,-71.09812,3
78,Union Square - Somerville,42.379584,-71.095236,3
79,Beacon St at Washington / Kirkland,42.37842,-71.105668,3
80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,3
81,Chinatown T Stop,42.352409,-71.062679,3
82,Beacon St at Tappan St,42.33826680058037,-71.13894682028331,3
84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,3
85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,3
86,Brookline Village - Station Street at MBTA,42.33274392304887,-71.11626680949485,3
87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,3
89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,3
90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,3
91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,3
92,University of Massachusetts Boston - Campus Center,42.31218918475612,-71.03648586203235,3
93,JFK/UMass T Stop,42.32033973515723,-71.05118036270142,3
94,Main St at Austin St,42.375603,-71.064608,3
95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,3
96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,3
97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.369121582065524,-71.1163867230971,3
98,Warren St at Chelsea St,42.371848,-71.060292,3
99,Wilson Square,42.38567578752914,-71.11412136298895,3
100,Davis Square,42.396969,-71.123024,3
101,Ball Sq,42.39918259930251,-71.11104454854285,3
102,Powder House Circle - Nathan Tufts Park,42.400877,-71.116772,3
103,JFK Crossing at Harvard St. / Thorndike St.,42.344952,-71.127351,3
